strategy_name,final_value,total_return,total_return_pct,annual_return_pct,volatility_pct,sharpe_ratio,max_drawdown_pct,trade_count,win_rate_pct,backtrader_available
RSI_21,181870.95866494038,81870.95866494038,81.87095866494039,57.95359995383421,40.658689594313046,2.0136152808129784,5.782280608752983,20,44.828398449674374,True
RSI_14,180002.5412093732,80002.54120937319,80.00254120937316,56.63101231674729,40.658689594313046,1.9676615751178357,19.54650242317907,14,64.35659246344301,True
MACD_12_26_9,170031.09826216204,70031.09826216204,70.03109826216203,49.57257517433941,40.658689594313046,1.7224140512378274,9.954080571758077,11,68.14816812392614,True
MA_Cross_5_20,167402.79879426857,67402.79879426857,67.40279879426856,47.712093528527184,40.658689594313046,1.6577710562441794,6.407430917881369,15,55.00132218673161,True
MA_Cross_20_60,167402.79879426857,67402.79879426857,67.40279879426856,47.712093528527184,40.658689594313046,1.6577710562441794,20.029206634605856,10,57.138521462912514,True
MA_Cross_10_30,167402.79879426857,67402.79879426857,67.40279879426856,47.712093528527184,40.658689594313046,1.6577710562441794,22.87973769560199,6,54.88070528457689,True
BB_20_2.0,167402.79879426857,67402.79879426857,67.40279879426856,47.712093528527184,40.658689594313046,1.6577710562441794,20.056096041981714,20,55.33782273397638,True
BB_20_2.5,167402.79879426857,67402.79879426857,67.40279879426856,47.712093528527184,40.658689594313046,1.6577710562441794,18.516038547737733,9,57.01095634252605,True
MACD_Fast,163342.96343919737,63342.96343919737,63.34296343919737,44.8382774906678,40.658689594313046,1.5579194526735851,11.412699209648068,20,54.28641276853885,True
